date,btc,eth,xrp,xlm,ltc,usdt,xmr,etc,dash,neo,nem,zec,lsk,dcr,bts,doge
2018-06-30,6404.0,455.18,0.46624499999999997,0.193425,81.37,0.999192,131.01,16.1,238.36,30.64,0.16426500000000002,163.99,5.35,67.19,0.140225,0.002499
2018-06-29,6218.3,436.01,0.45308000000000004,0.18671,78.77,1.0,126.78,15.27,234.24,29.64,0.15173699999999998,163.28,5.04,69.78,0.13488699999999998,0.002427
2018-06-28,5903.44,422.36,0.44845799999999997,0.178951,74.93,0.997193,115.81,14.54,219.82,28.36,0.14560499999999998,154.1,4.92,60.4,0.12581900000000001,0.002357
2018-06-27,6157.13,442.36,0.47036999999999995,0.189633,80.66,0.997935,128.71,15.38,229.2,30.32,0.152838,166.13,5.28,69.68,0.134232,0.002437
2018-06-26,6093.67,432.77,0.45600100000000005,0.18648399999999998,76.87,1.0,120.82,14.88,230.96,30.31,0.151543,163.2,5.27,71.52,0.132438,0.002478
2018-06-25,6249.18,460.31,0.481753,0.19775299999999998,81.83,1.0,126.76,15.84,241.2,31.71,0.15821400000000002,176.02,5.57,74.94,0.13918699999999998,0.0024850000000000002
2018-06-24,6173.23,457.67,0.47738,0.193633,80.78,1.01,121.29,14.88,238.04,31.27,0.152326,167.51,5.47,73.79,0.135045,0.00251
2018-06-23,6162.48,474.52,0.491284,0.203515,82.6,1.0,115.38,14.81,243.01,34.27,0.16456700000000002,171.02,5.63,72.86,0.137262,0.002641
2018-06-22,6083.69,465.82,0.486947,0.203407,85.08,1.0,110.6,14.62,236.48,33.26,0.164705,168.79,5.35,77.6,0.139444,0.002668
2018-06-21,6729.74,527.37,0.534775,0.22799699999999998,96.93,1.0,123.61,17.58,260.83,37.84,0.188716,192.73,6.25,90.39,0.160828,0.0029879999999999998
2018-06-20,6776.55,536.27,0.5392859999999999,0.232188,97.99,0.9988290000000001,122.55,17.27,265.3,38.93,0.194919,193.68,6.36,91.49,0.162103,0.0030210000000000002
2018-06-19,6769.94,537.96,0.549621,0.23530900000000002,98.84,1.0,126.22,15.56,261.52,39.94,0.19828900000000002,198.23,6.49,92.97,0.162187,0.0030329999999999997
2018-06-18,6734.82,518.89,0.537495,0.234371,98.82,1.0,127.43,15.09,265.46,39.7,0.197408,198.54,6.45,93.74,0.164078,0.0030269999999999997
2018-06-17,6499.27,500.45,0.528216,0.232105,96.1,1.01,124.06,14.33,265.77,38.76,0.194889,191.45,6.31,91.33,0.160154,0.002873
2018-06-16,6550.16,499.64,0.534784,0.234041,97.58,1.0,126.83,14.51,266.17,38.2,0.195501,193.44,6.59,90.25,0.16176600000000002,0.002895
2018-06-15,6456.58,491.0,0.5377069999999999,0.234242,96.68,1.01,122.78,13.9,258.06,38.26,0.19437000000000001,194.6,6.53,91.04,0.156904,0.0029010000000000004
2018-06-14,6675.35,519.74,0.5613060000000001,0.24242600000000003,101.15,1.0,132.94,14.06,268.32,40.85,0.20421,199.57,6.96,99.24,0.16583,0.002944
2018-06-13,6349.9,477.49,0.534663,0.221691,94.08,1.0,121.85,13.88,245.96,38.15,0.189397,185.28,6.35,86.4,0.156063,0.002817
2018-06-12,6582.36,496.84,0.562933,0.23168899999999998,100.75,1.0,125.66,14.85,261.12,41.49,0.206804,195.76,6.75,86.65,0.154392,0.003089
2018-06-11,6906.92,533.28,0.604066,0.25648200000000004,107.52,1.0,138.04,12.92,271.81,45.6,0.22290500000000002,206.48,7.26,95.46,0.177522,0.0032340000000000003
2018-06-10,6786.02,526.48,0.588126,0.247658,107.04,0.998215,139.51,12.64,274.04,45.71,0.216827,203.68,7.11,93.22,0.171785,0.003182
2018-06-09,7531.98,597.56,0.659755,0.281894,117.74,1.01,154.96,15.16,299.0,51.09,0.24613800000000002,232.67,8.28,103.6,0.20821199999999998,0.003593
2018-06-08,7624.92,601.08,0.674343,0.287963,120.08,1.0,158.7,15.41,310.7,52.59,0.25274,239.37,8.57,108.76,0.21334299999999998,0.0036590000000000004
2018-06-07,7678.24,605.19,0.678128,0.29420599999999997,121.43,0.99875,163.91,15.25,312.67,53.82,0.25464499999999995,237.3,8.69,107.24,0.21898600000000001,0.003732
2018-06-06,7653.98,607.12,0.674797,0.298269,121.18,1.0,164.61,15.25,314.55,53.92,0.250975,236.05,8.86,100.59,0.21891100000000002,0.0037869999999999996
2018-06-05,7633.76,609.3,0.6770149999999999,0.294313,121.7,1.0,167.19,15.53,317.42,54.45,0.252357,239.53,9.15,101.15,0.22669699999999998,0.003654
2018-06-04,7514.47,592.98,0.661425,0.292158,119.9,1.0,160.09,15.23,316.89,53.44,0.249691,236.48,9.07,100.0,0.22164499999999998,0.003532
2018-06-03,7720.25,618.33,0.671205,0.302912,125.5,1.0,169.35,16.25,331.19,56.42,0.263974,253.38,10.01,98.85,0.23345300000000002,0.0036899999999999997
2018-06-02,7643.45,591.81,0.643451,0.298413,123.31,0.9935299999999999,162.65,15.82,321.43,56.76,0.263685,250.61,9.37,102.47,0.224444,0.003558
2018-06-01,7541.45,580.04,0.623364,0.290022,119.92,1.0,157.54,15.52,315.35,55.45,0.254621,240.86,8.65,96.26,0.206961,0.003423
2018-05-31,7494.17,577.65,0.612622,0.29665199999999997,118.07,0.9980030000000001,155.52,15.31,306.25,52.93,0.245114,245.67,8.56,93.65,0.198475,0.0033979999999999995
2018-05-30,7406.52,559.59,0.605817,0.27774699999999997,117.53,0.999727,155.23,15.2,304.14,51.54,0.241666,251.18,8.48,90.13,0.196306,0.0033539999999999998
2018-05-29,7472.59,565.39,0.601241,0.28284499999999996,119.57,1.0,157.57,15.22,316.1,52.11,0.238668,247.92,8.88,93.55,0.198818,0.003437
2018-05-28,7135.99,516.04,0.552299,0.25358200000000003,111.6,1.0,149.96,14.4,288.44,48.26,0.22831500000000002,228.76,7.99,89.79,0.18535,0.0032259999999999997
2018-05-27,7368.22,572.67,0.607881,0.276376,117.99,0.999182,166.08,15.21,315.97,52.93,0.256728,261.35,8.83,91.93,0.201655,0.0034240000000000004
2018-05-26,7355.88,587.28,0.612708,0.284695,118.28,0.99989,164.55,15.25,321.79,52.26,0.25907600000000003,277.19,8.83,92.26,0.199037,0.0034630000000000004
2018-05-25,7480.14,586.73,0.611001,0.288069,119.44,1.0,164.72,15.19,339.71,53.03,0.263889,286.23,8.97,101.47,0.192549,0.003514
2018-05-24,7587.34,601.76,0.631997,0.291338,122.61,0.998818,171.49,15.71,343.71,54.76,0.27174699999999996,294.98,9.35,103.18,0.20613,0.0034990000000000004
2018-05-23,7557.82,583.59,0.599594,0.280355,119.31,1.0,171.54,14.95,340.67,52.47,0.26143299999999997,288.73,9.19,103.52,0.19333599999999998,0.0035909999999999996
2018-05-22,8041.78,647.74,0.645567,0.301084,128.68,1.0,176.27,16.47,360.39,57.38,0.287475,314.88,9.85,109.88,0.22466799999999998,0.003851
2018-05-21,8418.99,699.22,0.6815869999999999,0.31811500000000004,134.51,1.0,198.74,17.68,384.79,62.46,0.311285,329.47,10.91,116.79,0.252531,0.0042710000000000005
2018-05-20,8513.25,715.37,0.700244,0.33281,139.7,0.999117,203.45,18.16,402.08,63.51,0.321398,352.18,11.31,111.22,0.265549,0.004423
2018-05-19,8247.18,696.53,0.676713,0.317234,135.32,1.0,197.57,17.7,386.53,59.17,0.307566,345.2,10.57,107.65,0.258748,0.004286
2018-05-18,8250.97,694.37,0.680294,0.319488,136.06,1.0,204.05,18.0,395.89,59.68,0.312504,358.81,10.5,104.9,0.254245,0.004017
2018-05-17,8094.32,672.66,0.6673100000000001,0.31349699999999997,132.77,1.0,192.99,17.04,387.41,57.82,0.30394,315.93,10.21,93.6,0.243817,0.004188
2018-05-16,8368.83,707.05,0.7140810000000001,0.334677,139.27,0.99995,199.21,17.76,412.6,61.85,0.326662,366.85,10.28,92.54,0.249401,0.004385
2018-05-15,8510.38,708.87,0.698588,0.348445,139.88,1.0,205.17,18.26,429.34,63.25,0.335998,355.47,10.5,97.32,0.25152399999999997,0.004515
2018-05-14,8716.79,730.55,0.740898,0.36968,147.71,1.0,215.04,18.79,432.71,66.46,0.368996,312.02,11.08,102.28,0.250813,0.00446
2018-05-13,8723.94,733.5,0.745748,0.375852,144.59,1.0,209.58,18.73,416.84,67.76,0.356028,260.84,11.0,91.1,0.25705100000000003,0.0043289999999999995
2018-05-12,8504.89,686.05,0.696735,0.359937,141.88,1.0,201.96,18.15,404.53,64.76,0.33263000000000004,245.65,10.15,85.41,0.24365799999999999,0.0044729999999999995
2018-05-11,8441.49,679.59,0.684948,0.314252,137.12,1.0,197.74,17.73,394.21,63.4,0.320185,238.83,10.05,86.49,0.242414,0.0043619999999999996
2018-05-10,9043.94,727.28,0.7582369999999999,0.353962,149.87,1.0,218.22,19.74,421.34,70.18,0.351925,264.11,11.11,86.9,0.26665500000000003,0.00487
2018-05-09,9325.18,752.28,0.8020430000000001,0.37797,157.05,1.0,227.52,21.5,443.16,76.33,0.379517,275.95,11.86,85.22,0.307686,0.005093
2018-05-08,9234.82,752.86,0.81397,0.386371,159.62,1.0,223.35,22.47,443.78,77.08,0.37816,275.21,12.17,85.58,0.312382,0.005303
2018-05-07,9373.01,753.72,0.832641,0.395702,164.88,0.997237,233.07,23.64,457.99,79.29,0.39055100000000004,281.35,12.68,87.94,0.310259,0.004817
2018-05-06,9654.8,792.31,0.871424,0.412944,171.8,0.997202,235.49,25.34,485.22,83.56,0.41852399999999995,291.23,13.27,86.0,0.329621,0.0049700000000000005
2018-05-05,9858.15,816.12,0.9051030000000001,0.430875,177.76,0.9962840000000001,240.78,22.76,505.71,84.36,0.426755,306.3,13.56,87.67,0.350051,0.00518
2018-05-04,9700.76,785.62,0.895442,0.43113999999999997,168.79,0.998561,241.53,22.4,486.32,84.26,0.43126899999999996,296.93,13.73,91.73,0.350707,0.005268999999999999
2018-05-03,9743.86,779.54,0.884466,0.437379,161.46,0.997973,245.98,22.76,503.32,87.82,0.43405,308.42,14.4,83.87,0.358263,0.005640999999999999
2018-05-02,9235.92,687.15,0.859094,0.43922700000000003,151.58,0.9974639999999999,249.66,21.67,481.49,84.79,0.420621,293.37,14.19,81.47,0.376826,0.005273
2018-05-01,9119.01,673.61,0.841407,0.439733,148.49,1.0,240.26,21.58,478.9,84.64,0.404853,290.49,13.27,81.61,0.365282,0.005144
2018-04-30,9240.55,669.92,0.837938,0.424659,148.48,0.998919,242.46,21.68,472.77,84.27,0.40888,285.14,13.16,83.5,0.358752,0.00521
2018-04-29,9419.08,688.88,0.872778,0.458405,153.63,0.998016,256.87,21.83,498.69,91.07,0.427005,293.76,12.98,83.58,0.34213000000000005,0.005459
2018-04-28,9348.48,683.68,0.8638040000000001,0.428918,152.3,0.9993350000000001,261.51,21.73,494.11,76.75,0.42033400000000004,296.62,11.85,86.96,0.280736,0.005357
2018-04-27,8987.05,647.03,0.8138850000000001,0.391085,145.9,1.0,251.88,20.56,472.06,72.67,0.388561,283.37,11.2,83.6,0.26171700000000003,0.005422
2018-04-26,9281.51,662.81,0.8524139999999999,0.387556,153.68,0.9996139999999999,268.27,21.06,503.86,77.19,0.403456,302.85,11.75,85.03,0.274371,0.005627
2018-04-25,8845.74,615.42,0.800607,0.339517,144.76,0.991809,257.14,18.58,461.01,71.38,0.376121,283.6,11.05,77.51,0.245942,0.005093
2018-04-24,9697.5,708.16,0.934781,0.40066999999999997,165.78,1.0,296.04,22.25,530.13,83.01,0.434433,319.66,13.09,75.77,0.298161,0.0058
2018-04-23,8930.88,642.55,0.876657,0.372128,152.25,0.9978469999999999,283.3,20.48,503.39,76.22,0.394801,297.63,12.3,65.73,0.269111,0.005482
2018-04-22,8802.46,621.86,0.8699950000000001,0.368139,146.77,0.9961959999999999,271.3,18.79,467.71,73.76,0.38609099999999996,272.32,11.53,64.47,0.262214,0.005539
2018-04-21,8895.58,605.4,0.8731030000000001,0.375663,148.93,0.999014,258.18,18.69,444.5,74.99,0.388677,270.64,11.66,67.35,0.26462800000000003,0.005413
2018-04-20,8845.83,615.72,0.924465,0.391165,155.54,0.998338,271.98,19.64,460.41,79.03,0.40526799999999996,281.98,12.32,66.39,0.27768000000000004,0.005893
2018-04-19,8294.31,567.89,0.791976,0.36612,146.3,0.997185,238.61,18.38,431.33,74.13,0.38763000000000003,263.86,11.78,62.24,0.24376799999999998,0.005824
2018-04-18,8163.42,524.79,0.708932,0.351544,140.0,0.997609,228.35,17.62,421.18,72.84,0.375668,247.88,11.31,61.68,0.227617,0.005412
2018-04-17,7902.09,502.89,0.656933,0.300202,132.93,0.998556,195.75,16.07,363.85,65.75,0.340167,221.93,10.48,60.55,0.21005900000000002,0.004744
2018-04-16,8058.67,511.15,0.663297,0.284156,128.34,0.997592,194.1,16.12,363.58,66.7,0.344979,225.46,10.69,62.35,0.21062399999999998,0.0045850000000000005
2018-04-15,8329.11,531.7,0.682534,0.290722,132.04,0.998602,200.62,16.75,381.7,70.33,0.358358,232.18,10.48,63.73,0.228075,0.004571
2018-04-14,7986.24,501.48,0.632184,0.250668,126.29,0.9997659999999999,190.42,16.02,356.14,63.86,0.305177,222.04,9.98,59.37,0.18648199999999998,0.00415
2018-04-13,7895.96,492.73,0.638087,0.24629,125.35,0.9988950000000001,188.87,15.61,353.07,62.21,0.282566,228.14,9.77,57.97,0.188711,0.003995
2018-04-12,7889.25,492.94,0.628737,0.24211999999999997,129.34,0.9968309999999999,191.94,16.17,353.8,66.71,0.275733,216.41,9.72,61.15,0.178671,0.0037979999999999997
2018-04-11,6968.32,430.54,0.539506,0.212337,118.29,1.0,169.16,14.59,309.42,58.54,0.24688600000000002,184.78,8.74,52.36,0.155961,0.003396
2018-04-10,6834.76,414.24,0.49193100000000006,0.199344,114.26,0.9973559999999999,165.57,13.65,298.81,52.62,0.235359,179.72,8.53,51.01,0.14261600000000002,0.003043
2018-04-09,6770.73,398.53,0.49185500000000004,0.19733299999999998,114.99,0.997555,167.07,13.63,298.4,52.93,0.229289,177.41,8.63,48.06,0.13805699999999999,0.002763
2018-04-08,7023.52,400.51,0.500398,0.206377,117.67,0.9968090000000001,173.97,14.12,310.85,49.19,0.23549,183.9,9.15,49.79,0.143767,0.002843
2018-04-07,6911.09,385.31,0.487867,0.20185899999999998,116.26,0.9996440000000001,170.12,13.47,297.8,46.42,0.22296799999999997,181.81,8.59,49.95,0.142206,0.002802
2018-04-06,6636.32,370.29,0.47643100000000005,0.19331700000000002,113.15,1.0,162.0,13.15,285.45,44.94,0.219099,175.63,8.25,43.86,0.138352,0.00267
2018-04-05,6811.47,383.23,0.49580100000000005,0.19794,119.13,1.0,173.31,13.72,301.65,47.2,0.224768,184.61,8.61,43.66,0.14441400000000001,0.0027140000000000003
2018-04-04,6853.84,380.54,0.501631,0.20410799999999998,118.41,1.0,170.1,13.64,299.85,47.55,0.227384,183.4,8.41,42.35,0.137514,0.00277
2018-04-03,7456.11,416.89,0.558044,0.23569099999999998,134.47,1.0,189.54,15.16,339.85,53.64,0.26069200000000003,206.18,10.16,46.98,0.152023,0.00298
2018-04-02,7083.8,386.42,0.500688,0.22487800000000002,119.31,1.0,177.51,14.13,311.81,48.82,0.226911,193.89,7.83,41.76,0.14774,0.002797
2018-04-01,6844.23,379.61,0.48508100000000004,0.20658200000000002,115.22,0.9998100000000001,175.51,13.58,291.53,47.3,0.20879,182.48,7.07,39.32,0.128162,0.002719
2018-03-31,6973.53,396.46,0.512353,0.20677800000000002,116.61,1.0,179.56,14.37,305.76,50.13,0.221104,185.54,7.54,39.74,0.12804100000000002,0.0028190000000000003
2018-03-30,6890.52,394.64,0.5095649999999999,0.18873299999999998,118.6,0.998943,172.36,14.39,311.12,50.31,0.22090100000000001,189.89,7.45,38.81,0.126497,0.002763
2018-03-29,7165.7,385.97,0.5115109999999999,0.19081900000000002,114.68,0.9986229999999999,176.86,14.68,329.28,51.88,0.22122199999999997,186.83,7.94,40.37,0.12804400000000002,0.002827
2018-03-28,7954.48,446.28,0.578002,0.21925100000000003,131.75,0.9992040000000001,199.16,16.1,351.26,57.24,0.253923,210.86,9.66,46.79,0.143017,0.003141
2018-03-27,7833.04,450.12,0.577917,0.216033,135.78,1.0,187.93,15.91,354.75,55.53,0.249203,216.35,9.85,45.94,0.144715,0.003145
2018-03-26,8209.4,489.95,0.599463,0.228861,149.22,1.0,197.18,16.48,390.87,59.74,0.2661,225.35,10.97,48.24,0.15176800000000001,0.0032890000000000003
2018-03-25,8495.78,524.29,0.641875,0.239952,160.08,0.9996860000000001,211.78,18.09,411.79,65.43,0.288878,239.36,11.63,50.56,0.16251,0.003505
2018-03-24,8668.12,526.44,0.641265,0.235422,159.63,1.01,209.16,18.5,424.61,65.73,0.282152,243.33,11.89,51.61,0.16295,0.00359
2018-03-23,8879.62,539.62,0.643174,0.23614699999999997,167.83,0.9902350000000001,213.91,19.04,427.46,68.56,0.278787,256.87,12.03,52.76,0.167376,0.0035600000000000002
2018-03-22,8728.47,539.7,0.6627430000000001,0.24321199999999998,163.67,0.9989819999999999,212.71,19.67,411.36,69.64,0.29749899999999996,249.26,12.5,50.67,0.161576,0.0035280000000000003
2018-03-21,8929.28,561.73,0.6936640000000001,0.25463600000000003,169.05,0.999244,218.63,19.8,434.51,72.95,0.290294,260.07,13.38,51.8,0.160093,0.0036590000000000004
2018-03-20,8913.47,557.17,0.709808,0.267968,168.82,0.9968319999999999,223.74,20.21,428.88,76.03,0.310745,259.24,13.63,52.56,0.16181600000000002,0.0036509999999999997
2018-03-19,8630.65,556.73,0.74908,0.250226,161.14,0.989867,216.77,19.65,409.32,73.44,0.30199299999999996,252.62,12.74,52.37,0.14888099999999999,0.00344
2018-03-18,8223.68,538.64,0.6587770000000001,0.220473,154.07,1.0,209.63,16.79,394.15,65.5,0.28175900000000004,244.38,12.25,50.7,0.132417,0.0031899999999999997
2018-03-17,7916.88,552.78,0.6378560000000001,0.206731,152.97,1.0,197.91,16.32,387.28,61.53,0.281779,220.48,12.17,48.48,0.137167,0.0032990000000000003
2018-03-16,8338.35,601.67,0.68926,0.22999099999999997,165.45,0.998551,215.7,17.78,425.52,68.25,0.338381,236.75,13.1,54.25,0.148263,0.00351
2018-03-15,8300.86,611.3,0.6972689999999999,0.240655,164.48,1.0,213.31,18.41,418.24,69.57,0.37652800000000003,242.99,13.35,54.83,0.149526,0.003536
2018-03-14,8269.81,614.29,0.701902,0.248689,161.1,1.0,215.56,17.15,426.26,71.67,0.399253,250.68,11.73,52.18,0.145028,0.0035240000000000002
2018-03-13,9194.85,690.83,0.7897109999999999,0.290193,175.78,0.999843,248.07,19.92,487.37,83.38,0.465787,284.37,14.03,59.59,0.164237,0.00396
2018-03-12,9205.12,699.83,0.801048,0.291765,178.23,1.0,259.42,20.5,501.3,85.91,0.39067199999999996,291.69,14.16,59.78,0.163777,0.004032
2018-03-11,9578.63,723.34,0.8311219999999999,0.304217,188.95,1.0,282.35,21.58,531.8,91.19,0.350379,309.7,14.92,63.61,0.16966900000000001,0.00421
2018-03-10,8866.0,686.89,0.7966270000000001,0.292661,177.73,1.01,257.04,20.91,484.35,85.58,0.341924,288.51,14.2,60.9,0.160923,0.003973
2018-03-09,9337.55,728.92,0.8497610000000001,0.311859,187.17,1.0,288.09,22.48,499.5,92.67,0.33807,310.95,15.49,61.12,0.168227,0.004146
2018-03-08,9395.01,704.6,0.825857,0.311938,176.51,1.01,278.64,22.67,493.82,91.57,0.341636,318.39,15.07,58.67,0.164952,0.004025
2018-03-07,9965.57,752.83,0.87121,0.32910300000000003,185.84,1.0,339.15,22.12,513.74,100.44,0.297047,347.58,15.62,66.78,0.176598,0.004024
2018-03-06,10779.9,816.95,0.9228870000000001,0.337911,196.6,1.0,346.4,25.1,578.51,105.11,0.339163,384.43,16.9,72.9,0.189021,0.00461
2018-03-05,11573.3,853.68,0.959368,0.352031,211.18,0.998864,373.25,26.84,614.58,113.02,0.353482,391.87,18.46,82.38,0.214232,0.0052179999999999995
2018-03-04,11512.6,866.68,1.01,0.36193000000000003,213.8,0.997612,368.97,29.69,620.48,119.36,0.356651,409.29,18.92,80.63,0.22772699999999998,0.005502
2018-03-03,11489.7,857.22,0.907804,0.350168,210.64,1.0,352.95,29.19,610.52,122.14,0.377967,387.67,18.87,80.68,0.216669,0.005301
2018-03-02,11086.4,856.85,0.9101440000000001,0.32010700000000003,212.56,0.9997299999999999,344.73,30.77,603.63,124.24,0.39515900000000004,387.84,19.21,80.65,0.229927,0.005482
2018-03-01,10951.0,872.2,0.9283469999999999,0.339314,209.75,1.0,314.04,33.76,617.53,129.05,0.416245,400.28,20.12,79.54,0.239448,0.006215
2018-02-28,10397.9,855.2,0.904583,0.333916,202.9,0.9989030000000001,285.7,33.69,584.29,133.24,0.401794,382.03,18.34,74.41,0.221125,0.006018
2018-02-27,10725.6,878.27,0.947305,0.362051,216.6,1.0,302.54,36.25,615.85,142.5,0.401762,408.97,20.12,77.91,0.22029,0.006291
2018-02-26,10366.7,869.32,0.956859,0.364579,220.96,0.999561,293.61,36.08,621.27,134.17,0.402877,404.24,20.65,75.54,0.22124499999999997,0.006339
2018-02-25,9664.73,844.81,0.9434870000000001,0.357302,220.48,1.0,281.02,36.41,591.69,118.46,0.398644,391.25,20.01,72.04,0.21530100000000002,0.006142
2018-02-24,9813.07,840.52,0.9544020000000001,0.355163,209.42,1.0,273.79,38.84,595.01,118.57,0.406426,392.28,20.82,71.84,0.215549,0.006324000000000001
2018-02-23,10301.1,864.19,0.9988549999999999,0.38198499999999996,209.31,1.0,285.71,38.04,631.66,121.65,0.439576,416.32,22.6,76.1,0.227106,0.006648
2018-02-22,10005.0,812.84,0.941788,0.36644699999999997,195.31,1.0,282.76,32.81,632.96,114.08,0.432245,397.79,21.49,72.36,0.22464099999999998,0.006259000000000001
2018-02-21,10690.4,849.97,1.02,0.39676500000000003,213.35,1.0,322.61,36.63,670.39,120.96,0.46443900000000005,434.8,22.41,75.55,0.218266,0.006581
2018-02-20,11403.7,895.37,1.09,0.402289,232.85,1.0,304.4,38.47,685.04,128.36,0.484397,438.57,26.19,80.92,0.246748,0.007094
2018-02-19,11225.3,943.86,1.14,0.45293199999999995,223.06,1.0,316.49,39.29,728.73,137.47,0.529261,472.97,30.37,88.21,0.267527,0.006697
2018-02-18,10551.8,923.92,1.12,0.450399,215.74,1.01,300.12,34.88,689.28,127.38,0.530407,451.02,29.69,84.94,0.257463,0.006423999999999999
2018-02-17,11112.7,974.11,1.2,0.479075,229.46,1.0,325.67,34.99,742.16,136.75,0.59888,490.84,33.22,96.26,0.281891,0.007049
2018-02-16,10233.9,944.21,1.14,0.455446,230.12,1.0,296.48,35.03,698.86,128.85,0.568887,481.52,32.01,90.42,0.275096,0.007034
2018-02-15,10166.4,936.98,1.15,0.453556,225.43,1.01,303.25,34.53,703.86,123.29,0.561359,486.75,31.37,87.52,0.271683,0.007347
2018-02-14,9494.63,923.56,1.14,0.453888,213.36,1.0,276.66,35.04,678.98,122.52,0.570005,483.79,28.28,81.28,0.275119,0.00673
2018-02-13,8598.31,845.26,1.03,0.41061400000000003,159.55,1.0,234.69,33.96,595.47,111.18,0.5331859999999999,447.13,26.0,73.25,0.238774,0.005638000000000001
2018-02-12,8926.57,868.71,1.08,0.395649,161.57,1.0,247.57,29.88,620.56,113.25,0.557894,462.24,28.12,77.35,0.24629099999999998,0.005472
2018-02-11,8129.97,814.66,1.0,0.37000500000000003,148.99,0.999251,229.49,24.13,580.02,103.4,0.52864,434.16,25.28,69.02,0.236442,0.004956
2018-02-10,8621.9,860.41,1.07,0.406856,155.59,1.0,250.03,24.52,634.1,110.63,0.590511,483.42,27.26,76.97,0.246743,0.004989
2018-02-09,8736.98,883.86,0.954428,0.401068,163.95,1.0,260.43,26.0,637.82,117.57,0.590486,475.72,27.25,81.49,0.26234,0.005
2018-02-08,8265.59,817.81,0.8052630000000001,0.363565,149.47,1.02,247.22,21.79,605.01,112.43,0.543094,435.91,23.09,72.51,0.23641700000000002,0.004566
2018-02-07,7621.3,757.07,0.723895,0.342125,138.2,1.0,207.27,18.16,521.99,102.5,0.536718,354.35,18.31,68.51,0.214035,0.004297
2018-02-06,7754.0,793.12,0.776393,0.370811,142.99,1.01,212.29,19.39,528.5,105.95,0.5842,372.39,18.26,72.74,0.22780599999999998,0.004361
2018-02-05,6955.27,697.95,0.6917989999999999,0.331192,125.33,0.996308,179.49,16.53,451.43,82.37,0.449672,303.61,15.13,58.98,0.20049,0.0035329999999999997
2018-02-04,8277.01,834.68,0.815703,0.377231,148.02,1.01,221.05,21.04,549.96,107.46,0.55087,346.91,20.01,73.89,0.268479,0.004399
2018-02-03,9174.91,964.02,0.9240430000000001,0.43005600000000005,160.25,1.0,251.59,24.2,637.37,122.96,0.628795,388.55,23.08,88.91,0.334895,0.005164
2018-02-02,8830.75,915.78,0.884784,0.405075,131.38,0.9907469999999999,235.63,23.07,586.88,120.13,0.5826520000000001,383.55,21.41,80.29,0.316421,0.004475
2018-02-01,9170.54,1036.79,0.9625299999999999,0.456455,142.3,0.9869389999999999,240.96,24.97,617.04,126.0,0.618265,400.74,22.34,83.38,0.391917,0.005029
2018-01-31,10221.1,1118.31,1.16,0.539797,163.35,0.990274,272.89,28.76,697.46,145.76,0.779857,397.88,26.34,97.83,0.441546,0.00601
2018-01-30,10106.3,1071.13,1.14,0.48964799999999997,165.28,0.9864860000000001,274.02,27.13,676.91,146.28,0.7764909999999999,383.47,21.71,89.28,0.392933,0.006024
2018-01-29,11296.4,1182.36,1.32,0.589283,181.66,0.9953190000000001,316.63,31.71,767.69,168.14,0.9354309999999999,448.61,22.55,98.73,0.457007,0.006967
2018-01-28,11786.3,1246.01,1.4,0.634421,193.87,0.98879,332.17,32.9,812.24,152.16,1.03,471.99,23.29,93.24,0.505791,0.007465
2018-01-27,11440.7,1107.07,1.22,0.613061,180.89,0.993325,321.36,29.49,773.84,140.2,1.06,451.69,23.25,92.12,0.515717,0.007373
2018-01-26,11171.4,1055.17,1.22,0.633916,176.73,1.0,323.68,28.8,782.41,137.89,0.839974,456.94,21.4,90.34,0.45847200000000005,0.007237
2018-01-25,11259.4,1056.03,1.31,0.6082529999999999,180.27,0.9995950000000001,317.1,29.19,795.66,138.0,0.9491,472.97,22.65,91.05,0.428058,0.007667
2018-01-24,11359.4,1058.78,1.36,0.567014,179.99,0.997484,317.4,29.6,775.11,136.41,0.96375,451.73,22.16,94.57,0.408823,0.007083
2018-01-23,10868.4,986.23,1.34,0.48618500000000003,177.81,1.01,308.46,28.37,757.34,121.6,0.942383,442.0,21.82,92.37,0.323558,0.006673
2018-01-22,10931.4,1003.26,1.36,0.486338,180.01,1.01,315.9,29.26,763.2,123.66,0.9914649999999999,446.79,21.39,90.54,0.32745,0.006734
2018-01-21,11600.1,1049.58,1.38,0.464117,190.42,0.9998610000000001,345.08,30.32,818.27,131.1,1.07,487.02,22.12,101.13,0.363833,0.007131
2018-01-20,12899.2,1155.15,1.58,0.5346770000000001,211.02,1.0,383.79,35.01,926.12,149.94,1.21,557.6,25.51,118.83,0.441845,0.008448
2018-01-19,11607.4,1039.1,1.55,0.506232,192.96,1.0,364.62,31.7,846.16,139.49,1.1,524.34,23.04,103.85,0.37945999999999996,0.007871
2018-01-18,11474.9,1036.28,1.6,0.509523,192.84,1.02,316.47,30.19,835.49,142.66,1.08,490.08,23.03,83.76,0.35031100000000004,0.007969
2018-01-17,11188.6,1014.25,1.31,0.477187,186.52,1.01,319.19,29.12,793.57,141.37,1.02,496.82,22.31,86.12,0.357292,0.007648
2018-01-16,11490.5,1053.69,1.18,0.441197,188.33,1.03,320.04,28.46,759.61,145.3,1.03,513.66,21.16,83.13,0.351873,0.006822
2018-01-15,13819.8,1291.92,1.68,0.599271,232.77,1.01,414.57,40.5,939.19,187.4,1.39,627.99,26.91,104.69,0.519846,0.009857
